6172.104537348151,4758.181790269594,4193.869636288041,3709.2893572650646,3323.9881014406456,2793.0973151131066,2735.386737944235,2235.3991528869333,1900.6023463856125,1732.1280110608727,1542.028162172085,1371.0550311820468,1419.0256702971087,1276.3965965645637,1188.3024990584804,1371.8061853483027,1347.95505817189,1034.8507812491196,1067.7318309391637,998.108386330453,817.7745254175778,299.6600660862755,311.44250922369974,-10.188647582202712
4758.181790269594,5050.36340589847,4364.687313036117,3924.2045066335672,3549.408042673306,2903.0811311711573,2810.192778626917,2228.865293312952,1969.3013077280611,1814.3597514356727,1681.5637860116196,1561.2357535280762,1519.144513326014,1307.8365211641776,1384.2309131543918,1379.8665666398183,1401.8870069897341,1210.7668839674584,1262.435478731341,1185.148179540323,1033.6192360475914,540.8103550276892,429.6167248747968,201.5806999213517
4193.869636288041,4364.687313036117,5348.8173839485025,4845.606261596315,4382.770810254902,3465.143083768508,3338.329454119005,2709.7141536774216,2431.7793370784034,2230.82014816152,2052.943601852844,1714.2329154933857,1643.3456725160927,1390.7452978986353,1438.0419560600706,1471.1057332190135,1469.0222858461907,1137.2954323254094,1125.8874374643603,1135.1428611037984,912.7221142480718,470.70767992144545,248.09036378034477,-132.76074006704093
3709.2893572650646,3924.2045066335672,4845.606261596314,6190.087212603325,5463.540250809752,4253.203747718841,4226.680003719189,3421.884374706253,2974.976936925392,2713.5079974503915,2610.681901289037,2306.8514252079976,2171.48061214882,1878.529958608471,1773.667871770674,1786.9543193058178,1831.2501660638995,1397.6514505334642,1390.0920519124286,1167.8990447925862,1062.7093396893497,676.0888716236709,265.3540087192017,-119.84177216372231
3323.9881014406456,3549.408042673306,4382.770810254902,5463.540250809753,6464.870313771696,4942.786442199634,4853.874909090454,3860.422809134697,3310.4314351259836,2918.0003538412466,2778.3267174896027,2505.751879749944,2485.694824796495,2035.1312699982136,1946.0713010179074,1924.7664834774964,1857.7637834596862,1483.7197447073413,1415.131241579853,1320.8153773337374,1193.1537620194076,832.1615440480033,525.3755017562654,74.17101272711517
2793.0973151131066,2903.0811311711573,3465.143083768508,4253.203747718841,4942.786442199634,5254.515496383874,5130.674043776149,4056.5858498739,3496.2433883220056,3073.9789421904757,2847.1599508958043,2591.4890302654003,2420.952397340487,2086.938793451957,1974.8066253774234,1934.8240026101757,1878.3056967097768,1436.5484626736875,1317.7638271517926,1384.8421946184772,1181.7682886949449,771.45874773478,536.6182823670032,146.91849871978272
2735.386737944235,2810.192778626917,3338.329454119005,4226.680003719188,4853.874909090454,5130.674043776149,6966.450117209408,5442.216401301005,4534.731853613812,4007.3669084944036,3691.2377140640015,3182.0035301698476,2912.4036887096127,2510.0345365551857,2248.908772636429,2198.9945983540088,2201.8199897900768,1740.460630229507,1608.6483248639415,1697.65777524108,1568.7785049405388,1121.0335217417444,918.3201800844818,385.0004320695739
2235.3991528869333,2228.865293312952,2709.7141536774216,3421.884374706253,3860.422809134697,4056.5858498739,5442.216401301005,6200.697993962238,5024.346999962975,4359.222616740007,4104.643884405126,3414.5244499006885,3187.98353916406,2675.718500231878,2369.6541836847746,2288.301221558606,2209.5034001732483,1789.3487759160885,1862.0024757279282,1716.1058451032181,1594.6215704793883,1127.9244375595872,912.972701821153,420.999630855109
1900.6023463856125,1969.3013077280611,2431.7793370784034,2974.976936925392,3310.4314351259836,3496.2433883220056,4534.731853613812,5024.346999962975,5589.192821624943,4921.501020987662,4448.022409690913,3680.6672861716884,3333.5125090282063,2700.154779274857,2429.038456740768,2359.484448993322,2327.9774640802952,1937.5242278473265,1988.7804926095175,1994.8610668294066,1800.6664998147414,1143.6135598129551,1096.804175137704,523.0279203801183
1732.1280110608727,1814.3597514356727,2230.8201481615206,2713.5079974503915,2918.0003538412466,3073.9789421904757,4007.3669084944036,4359.222616740007,4921.501020987662,5840.38244108647,5105.1705325434405,4423.3765414194995,3889.467261774901,3204.2944470620923,2862.811505876262,2689.2978575177767,2534.3441578932034,1998.911154303522,1934.6090072995044,1881.302597917761,1756.850854579825,1198.0812174928653,1155.0412458819237,660.8580356552848
1542.028162172085,1681.5637860116196,2052.943601852844,2610.681901289037,2778.3267174896027,2847.1599508958043,3691.2377140640015,4104.643884405126,4448.022409690913,5105.1705325434405,6594.661386448508,5563.193103507823,4877.863394865223,4141.302846855583,3581.5734410752825,3232.8539937427945,2993.3954344358417,2480.192968263278,2297.1577798705434,2362.836663700271,2305.1170145693886,1732.3535862733897,1662.1827296852505,1126.302756517539
1371.0550311820468,1561.2357535280762,1714.2329154933857,2306.8514252079976,2505.7518797499433,2591.4890302654003,3182.0035301698476,3414.5244499006885,3680.6672861716884,4423.3765414194995,5563.193103507823,6890.822874982314,6026.325955136492,5009.7514084893655,4292.33227599305,4007.0936464244905,3691.5957010470875,3308.6530567104596,2948.7818678362996,2926.622002452555,2687.654719460011,2106.6709153092393,1939.6763045834255,1424.4898721685065
1419.0256702971087,1519.144513326014,1643.3456725160931,2171.48061214882,2485.6948247964956,2420.952397340487,2912.4036887096127,3187.98353916406,3333.5125090282063,3889.467261774901,4877.863394865223,6026.325955136492,8037.725552067463,6423.049028852435,5402.864855348443,5189.422069331809,4764.24781485997,4191.63845879568,3702.9261455079813,3609.249122602947,3278.898273363927,2437.2484485803798,2250.908469235806,1647.052332950914
1276.3965965645637,1307.8365211641778,1390.7452978986353,1878.529958608471,2035.1312699982136,2086.9387934519564,2510.0345365551857,2675.718500231878,2700.154779274857,3204.2944470620923,4141.302846855583,5009.7514084893655,6423.049028852435,7537.330169935131,6364.425682171617,6116.813738844629,5681.831774743064,5193.755788963097,4522.4512965444155,4155.873525884215,3540.0266698734617,2813.0612881538,2736.447408851701,2144.711877894566
1188.3024990584804,1384.2309131543918,1438.0419560600706,1773.667871770674,1946.0713010179074,1974.8066253774234,2248.908772636429,2369.6541836847746,2429.038456740768,2862.811505876262,3581.5734410752825,4292.33227599305,5402.864855348444,6364.425682171617,7448.93317422564,7119.503420927194,6525.429932211966,5688.6367957284565,5213.839423528593,4856.566869129404,3919.7447716278957,3081.1524808195236,2969.1494276585922,2525.75027538622
1371.8061853483027,1379.8665666398183,1471.105733219014,1786.9543193058178,1924.7664834774964,1934.824002610176,2198.9945983540088,2288.301221558606,2359.484448993322,2689.2978575177767,3232.8539937427945,4007.0936464244905,5189.422069331809,6116.8137388446285,7119.503420927194,9455.526685972261,8689.678119879372,7592.427018795123,7125.134778447826,6613.114687912515,5291.855422090426,4155.423126230667,3993.3081259874184,3504.1506538092917
