314.3235074823055,306.25212246064797,359.4798685490425,393.40351910819896,359.126947877318,388.468775255932,411.838996573087,392.5836696311215,354.79922890725004,256.7755552147385,331.62870458668095,342.269203349983,355.9088340770515,341.31820291245003,328.3749541594135,340.374054270442,376.6773782626405,343.9685851893335,378.469384616983,419.16605842647,426.677936679664,423.574769577415,433.48247943866653,417.87137450949405,WFk1Z1Scen1
291.381278054265,345.17192476582096,360.2755335429735,399.6757540997135,412.5352933968935,408.4909104690945,425.391064289559,388.7989655526505,433.01689298566,395.9794478295625,346.878566244531,350.000885833086,341.733135363374,283.581802707874,250.3399365974895,172.3949588012985,183.2724640399405,113.825239922076,52.4712628177965,317.5897171798705,185.772540621581,198.609692490903,255.42462721218,72.95089616950901,WFk1Z1Scen2
298.965467182982,376.03087155464647,388.323553956289,398.0726254264575,421.175116654395,418.7198345483555,413.6877491401285,414.9810960844425,410.0529815308275,397.70382108732247,312.6881111419615,297.454974587954,309.0480003169025,317.59769974664647,357.2855444147085,384.31819927612696,389.9135508596595,400.160639432431,409.605795636736,402.56532356431404,409.40698905168347,414.148981772245,428.5237389278615,424.77631475377046,WFk1Z1Scen3
170.00255544985902,173.0576752306555,207.359625737028,173.5716153426735,138.142999202878,200.7778934220135,122.1459850318135,211.690170111029,220.0477719311795,194.8535326915655,242.872728583479,142.796298381835,115.5861175368295,129.3538201169525,165.138621608012,166.48416060284902,105.1785824356875,227.61599996021252,289.6058021417435,227.5972437433385,319.218122571798,412.6928135424675,425.241541941285,415.705997451353,WFk1Z1Scen4
201.1937724036295,270.3991566551395,341.9250996197115,387.8888939651655,398.894471950978,427.153120447043,435.74898882748903,470.66804938109453,447.7384203446115,433.02715224143253,411.57629341532447,408.70366783739297,402.057032821498,351.4735957606585,312.13517759001604,354.3446806111725,384.18332719638596,399.8405028569655,399.1733946809765,403.6985226896835,409.8667853595115,412.1541337809535,372.7296995527795,367.46138531749153,WFk1Z1Scen5
232.27372479390098,296.030222477377,353.35654263411146,394.0733796653335,402.070203832657,361.616915323166,341.1562838749405,222.9664608622805,227.12911708659,182.689901533228,206.7506245324775,294.9850874866165,282.80076437096153,204.160352562021,253.23841534832496,324.2112695097585,378.2092680229005,366.54133048780153,370.12707683165104,347.5403007521695,383.279875622954,403.646747713094,404.43357251977,398.24594853738796,WFk1Z1Scen6
284.7709446555675,293.78975787837305,323.4384499612475,334.599067504378,382.7596536074565,416.1561620438935,445.021399050513,423.351403568899,417.9634686715725,391.067841438578,411.01564337603753,420.461081662659,410.005277176603,380.302510783811,407.45264988742605,383.66270919380554,378.513834654053,392.60655765110903,372.600823010155,323.424673175071,329.724906076291,385.23421314184395,399.40611595694446,386.09634288022346,WFk1Z1Scen7
199.7703287240785,256.31212398304797,322.9342533180385,382.960389469216,419.0004220786935,417.8885175716605,416.9482590275645,412.6786982271605,430.885587759139,431.8055793035425,417.995495397462,413.31922584012847,402.268630032741,390.29509786236747,384.40552610878996,384.215478821408,419.9778186017655,399.532325841281,397.3604381203875,413.199628653867,416.203991692431,434.581677620572,416.3026923929695,408.9943691746755,WFk1Z1Scen8
169.8961030958925,179.2349254821655,274.5076959147695,315.851487154106,321.1816717153825,372.6642938185195,353.3465673127875,366.86025162813604,413.5913677549275,361.8075104884115,370.21871797373853,226.44012792041852,71.8403065333985,106.606133545152,139.926012790207,110.4487383669935,76.420226530709,68.88565356409,46.1970271720051,52.966181487543,282.15168084812905,148.6877296893695,82.3534846499795,65.0331126461575,WFk1Z1Scen9
271.4537061008005,330.6011630355855,355.8424768061835,397.1982121250665,401.39205141711,417.8194971858395,416.7193093525275,401.885158496967,355.96655542649904,366.136331593033,406.033463961362,397.2990199721145,379.384276250367,300.6689454835905,280.4528312339875,306.33970679644654,312.49694395117,337.060170514985,337.19888606341,326.932070169547,342.5218788608475,369.00562989262,365.90813460030853,381.5224977657785,WFk1Z1Scen10
265.12656615501004,357.9692121020035,376.350693217153,414.8228079084425,420.145091049754,442.56119713206147,416.186548304572,433.3022733965115,425.834824565765,413.2184713730095,410.6646221815275,413.7421575209945,439.62756555601453,426.585770203639,403.9879697752085,401.25435002535096,395.28438193135054,373.4301526675175,365.09740754954703,388.77002906406597,393.07756174908695,408.7750526469065,412.11567921278953,361.3302957296235,WFk1Z1Scen11
199.225580854454,228.754810304102,286.0820067485385,397.727194389909,352.75275372541097,383.9480539884815,407.712548072221,419.7897914103515,424.52501310381,430.6970001170375,421.4859601515875,389.5736382650565,393.348175952697,363.9397553330755,336.6613136215145,291.1859752868525,376.896825802512,371.25182003627,320.6457254095175,375.056811404668,391.71301198716054,414.735728228161,413.793690855225,392.795411166854,WFk1Z1Scen12
295.394291809445,327.47356454362705,368.09672585748996,377.4457697930515,420.41533221240053,416.31872809492296,391.8751273849765,348.079722212944,321.537349011149,319.96413392373853,300.9480935362105,317.6928064378845,288.7215917634025,171.144086618087,242.3976517817255,303.696159632356,335.7723317947345,343.1631580716405,390.0248571401765,400.62938897383,410.95839170218,401.5952041938515,412.212304130734,389.128364230674,WFk1Z1Scen13
193.18071743943,225.940293494701,298.3602721954165,366.56194571016397,420.63477462458997,432.11854024642497,424.0116698763345,422.7190091129455,448.5846023990445,458.546854682463,463.13461214616905,422.1765178553675,399.2690757619175,400.488847647527,407.736872583051,394.088785156694,386.763213460057,395.55909732641396,391.0157907324875,379.42472152883397,411.7423731716,424.470166463977,426.2581057941295,402.0613588000605,WFk1Z1Scen14
177.283756593825,204.87567798791702,209.8820928500955,165.1633507579905,136.45767525557352,216.5322862992355,171.86487619747152,212.9072056885285,281.738770296685,268.555163117552,205.8597624509915,202.2136249103705,117.929024065072,195.0330428318285,232.646942392803,235.566811890595,290.2199513330555,310.859229374083,275.816773916353,327.5114020482405,406.144715739397,423.8189421583425,418.307535775277,393.27849089522147,WFk1Z1Scen15
220.181083144497,225.047184512511,211.32627663242852,170.97165269542998,189.48741971068551,327.0543192368885,381.8702887009335,402.06757681595,390.3395026799465,401.2032000777475,403.9502819579665,421.4955013026685,431.14121340955353,414.065966542338,406.3150878193155,382.5509165909905,377.143200639909,315.0674085092035,351.2405200678915,274.205465288287,355.6055141784205,335.8420033168955,291.12788309797946,318.8744354354725,WFk1Z1Scen16
